fecha,n_votacion,"ACUÑA PERALTA, MARÍA GRIMANEZA","ACUÑA PERALTA, SEGUNDO HÉCTOR","AGUINAGA RECUENCO, ALEJANDRO","AGÜERO GUTIÉRREZ, MARÍA ANTONIETA","ALCARRAZ AGÜERO, YOREL KIRA","ALEGRÍA GARCÍA, ARTURO","ALVA PRIETO, MARÍA DEL CARMEN","ALVA ROJAS, CARLOS ENRIQUE","AMURUZ DULANTO, YESSICA ROSSELLI","ANDERSON RAMÍREZ, CARLOS ANTONIO","ARAGÓN CARREÑO, LUIS ÁNGEL","ARRIOLA TUEROS, JOSÉ ALBERTO","AZURÍN LOAYZA, ALFREDO","BALCÁZAR ZELADA, JOSÉ MARÍA","BARBARÁN REYES, ROSANGELLA ANDREA","BAZÁN CALDERÓN, DIEGO ALONSO","BAZÁN NARRO, SIGRID TESORO","BELLIDO UGARTE, GUIDO","BERMEJO ROJAS, GUILLERMO","BURGOS OLIVEROS, JUAN BARTOLOMÉ","BUSTAMANTE DONAYRE, CARLOS ERNESTO","CALLE LOBATÓN, DIGNA","CAMONES SORIANO, LADY MERCEDES","CASTILLO RIVAS, EDUARDO ENRIQUE","CAVERO ALVA, ALEJANDRO ENRIQUE","CERRÓN ROJAS, WALDEMAR JOSÉ","CHACÓN TRUJILLO, NILZA MERLY","CHIABRA LEÓN, ROBERTO ENRIQUE","CHIRINOS VENEGAS, PATRICIA ROSA","CHÁVEZ CHINO, BETSSY BETZABET","CICCIA VÁSQUEZ, MIGUEL ANGEL","COAYLA JUÁREZ, JORGE SAMUEL","CORDERO JON TAY, LUIS GUSTAVO","CORDERO JON TAY, MARIA DEL PILAR","CORTEZ AGUIRRE, ISABEL","CRUZ MAMANI, FLAVIO","CUETO ASERVI, JOSÉ ERNESTO","CUTIPA CCAMA, VÍCTOR RAÚL","CÓRDOVA LOBATÓN, MARÍA JESSICA","DOROTEO CARBAJO, RAÚL FELIPE","DÁVILA ATANACIO, PASIÓN NEOMIAS","DÍAZ MONAGO, FREDDY RONALD","ECHAÍZ DE NÚÑEZ IZAGA, GLADYS M.","ECHEVERRÍA RODRÍGUEZ, HAMLET","ELERA GARCÍA, WILMAR ALBERTO","ELÍAS ÁVALOS, JOSÉ LUIS","ESPINOZA VARGAS, JHAEC DARWIN","FLORES ANCACHI, JORGE LUIS","FLORES RAMÍREZ, ALEX RANDU","FLORES RUÍZ, VÍCTOR SEFERINO","GARCÍA CORREA, IDELSO MANUEL","GONZA CASTILLO, AMÉRICO","GONZÁLES DELGADO, DIANA CAROLINA","GUERRA GARCÍA CAMPOS, HERNANDO","GUTIÉRREZ TICONA, PAUL SILVIO","HERRERA MAMANI, FERNANDO MARIO","HERRERA MEDINA, NOELIA ROSSVITH","HUAMÁN CORONADO, RAÚL","INFANTES CASTAÑEDA, MERY ELIANA","JERI ORÉ, JOSÉ ENRIQUE","JIMÉNEZ HEREDIA, DAVID JULIO","JULON IRIGOIN, ELVA EDHIT","JUÁREZ CALLE, HEIDY LISBETH","JUÁREZ GALLEGOS, CARMEN PATRICIA","JÁUREGUI MARTÍNEZ DE AGUAYO, MARÍA","KAMICHE MORANTE, LUIS ROBERTO","LIMACHI QUISPE, NIEVES ESMERALDA","LIZARZABURU LIZARZABURU, JUAN C.","LUNA GÁLVEZ, JOSÉ LEÓN","LUQUE IBARRA, RUTH","LÓPEZ MORALES, JENY LUZ","LÓPEZ UREÑA, ILICH FREDY","MARTICORENA MENDOZA, JORGE","MARTÍNEZ TALAVERA, PEDRO EDWIN","MEDINA HERMOSILLA, ELIZABETH SARA","MEDINA MINAYA, ESDRAS RICARDO","MONTALVO CUBAS, SEGUNDO TORIBIO","MONTEZA FACHO, SILVIA MARÍA","MONTOYA MANRIQUE, JORGE","MORANTE FIGARI, JORGE ALBERTO","MORI CELIS, JUAN CARLOS","MOYANO DELGADO, MARTHA LUPE","MUÑANTE BARRIOS, ALEJANDRO","MÁLAGA TRILLO, GEORGE EDWARD","OBANDO MORGAN, AURISTELA ANA","OLIVOS MARTÍNEZ, VIVIAN","PABLO MEDINA, FLOR AIDEE","PADILLA ROMERO, JAVIER ROMMEL","PALACIOS HUAMÁN, MARGOT","PAREDES CASTRO, FRANCIS JHASMINA","PAREDES FONSECA, KAROL IVETT","PAREDES GONZALES, ALEX ANTONIO","PAREDES PIQUÉ, SUSEL ANA MARÍA","PARIONA SINCHE, ALFREDO","PICÓN QUEDO, LUIS RAÚL","PORTALATINO ÁVALOS, KELLY ROXANA","PORTERO LÓPEZ, HILDA MARLENY","QUIROZ BARBOZA, SEGUNDO TEODOMIRO","QUISPE MAMANI, WILSON RUSBEL","QUITO SARMIENTO, BERNARDO JAIME","RAMÍREZ GARCÍA, TANIA ESTEFANY","REVILLA VILLANUEVA, CÉSAR MANUEL","REYES CAM, ABEL AUGUSTO","REYMUNDO MERCADO, EDGARD CORNELIO","RIVAS CHACARA, JANET MILAGROS","ROBLES ARAUJO, SILVANA EMPERATRIZ","RUÍZ RODRÍGUEZ, MAGALY ROSMERY","SAAVEDRA CASTERNOQUE, HITLER","SALHUANA CAVIDES, EDUARDO","SOTO PALACIOS, WILSON","SOTO REYES, ALEJANDRO","SÁNCHEZ PALOMINO, ROBERTO HELBERT","TACURI VALDIVIA, GERMÁN ADOLFO","TAIPE CORONADO, MARÍA ELIZABETH","TELLO MONTES, NIVARDO EDGAR","TORRES SALINAS, ROSIO","TRIGOZO REÁTEGUI, CHERYL","TUDELA GUTIÉRREZ, ADRIANA JOSEFINA","UGARTE MAMANI, JHAKELINE KATY","VALER PINTO, HÉCTOR","VARAS MELÉNDEZ, ELÍAS MARCIAL",VENTURA ANGEL HÉCTOR JOSÉ,"VERGARA MENDOZA, ELVIS HERNÁN","VÁSQUEZ VELA, LUCINDA","WILLIAMS ZAPATA, JOSÉ DANIEL","WONG PUJADA, ENRIQUE","YARROW LUMBRERAS, NORMA MARTINA","ZEA CHOQUECHAMBI, OSCAR","ZEBALLOS APONTE, JORGE","ZEBALLOS MADARIAGA, CARLOS","ZETA CHUNGA, CRUZ MARÍA"
2021-12-17,23.0,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,AUS,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,AUS,SI +++,AUS,SI +++,SI +++,SI +++,AUS,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,ABST.,SI +++,SINRES,SI +++,SI +++,ABST.,SI +++,LO,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,,SI +++,SI +++,LE,SI +++,SI +++,LE,LO,SI +++,SI +++,LE,SI +++,AUS,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,ABST.,SI +++,SI +++,NO ---,SI +++,SI +++,NO ---,SI +++,SI +++,SI +++,NO ---,SI +++,NO ---,SI +++,SI +++,LO,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,ABST.,LO,ABST.,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,ABST.,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,***,SI +++,SI +++,SI +++,SI +++,SI +++
2021-12-17,24.0,NO ---,NO ---,NO ---,SI +++,SI +++,NO ---,***,NO ---,NO ---,AUS,NO ---,AUS,NO ---,SI +++,NO ---,NO ---,SI +++,SI +++,SI +++,AUS,NO ---,NO ---,AUS,NO ---,NO ---,AUS,NO ---,NO ---,NO ---,SI +++,NO ---,SI +++,NO ---,NO ---,SI +++,SI +++,NO ---,SI +++,NO ---,NO ---,SI +++,NO ---,NO ---,AUS,LO,NO ---,NO ---,NO ---,LO,SI +++,NO ---,SI +++,NO ---,NO ---,SI +++,,NO ---,NO ---,LE,SI +++,NO ---,LE,LO,NO ---,AUS,LE,SI +++,AUS,AUS,LE,NO ---,NO ---,SI +++,NO ---,SI +++,NO ---,SI +++,NO ---,NO ---,NO ---,NO ---,NO ---,NO ---,SI +++,NO ---,NO ---,SI +++,NO ---,AUS,SI +++,NO ---,SI +++,SI +++,SI +++,SI +++,LO,NO ---,LP,SI +++,SI +++,NO ---,NO ---,AUS,SI +++,NO ---,NO ---,NO ---,LO,NO ---,NO ---,NO ---,SI +++,SI +++,AUS,SI +++,NO ---,NO ---,NO ---,SI +++,SI +++,SI +++,NO ---,NO ---,AUS,NO ---,NO ---,NO ---,ABST.,NO ---,SI +++,NO ---
2021-12-17,25.0,SI +++,SI +++,SI +++,NO ---,SI +++,SI +++,***,SI +++,SI +++,AUS,SI +++,AUS,SI +++,NO ---,SI +++,SI +++,NO ---,SI +++,NO ---,AUS,SI +++,SI +++,AUS,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,NO ---,SI +++,NO ---,SI +++,SI +++,NO ---,NO ---,SI +++,NO ---,SI +++,SI +++,NO ---,SI +++,SI +++,AUS,LO,SI +++,SI +++,SI +++,LO,SI +++,SI +++,NO ---,SI +++,SI +++,NO ---,,SI +++,SI +++,LE,ABST.,SI +++,LE,LO,SI +++,AUS,LE,NO ---,AUS,AUS,LE,SI +++,SI +++,SI +++,SI +++,NO ---,SI +++,NO ---,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,NO ---,SI +++,NO ---,SI +++,NO ---,SI +++,LO,SI +++,LP,NO ---,NO ---,SI +++,SI +++,AUS,NO ---,NO ---,NO ---,SI +++,LO,SI +++,SI +++,SI +++,NO ---,NO ---,AUS,NO ---,SI +++,SI +++,SI +++,NO ---,ABST.,NO ---,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,ABST.,SI +++,SI +++,SI +++
2021-12-17,26.0,NO ---,NO ---,NO ---,NO ---,SI +++,NO ---,***,NO ---,AUS,AUS,NO ---,AUS,NO ---,NO ---,NO ---,SI +++,NO ---,AUS,NO ---,AUS,NO ---,NO ---,NO ---,NO ---,NO ---,NO ---,NO ---,NO ---,NO ---,LO,NO ---,NO ---,NO ---,NO ---,NO ---,NO ---,NO ---,NO ---,SI +++,NO ---,NO ---,NO ---,NO ---,AUS,LO,NO ---,NO ---,NO ---,LO,NO ---,NO ---,NO ---,NO ---,NO ---,NO ---,,NO ---,NO ---,LE,NO ---,NO ---,LE,LO,NO ---,AUS,LE,NO ---,AUS,AUS,LE,NO ---,NO ---,NO ---,NO ---,NO ---,NO ---,NO ---,NO ---,NO ---,NO ---,NO ---,NO ---,NO ---,SI +++,NO ---,NO ---,SI +++,NO ---,NO ---,AUS,NO ---,NO ---,SI +++,NO ---,NO ---,LO,NO ---,LP,NO ---,NO ---,NO ---,NO ---,AUS,NO ---,NO ---,SI +++,NO ---,LO,SI +++,NO ---,NO ---,NO ---,NO ---,AUS,NO ---,NO ---,NO ---,SI +++,NO ---,SI +++,NO ---,NO ---,NO ---,NO ---,NO ---,NO ---,NO ---,SI +++,NO ---,NO ---,NO ---
2021-12-17,27.0,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,***,SI +++,SI +++,AUS,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,LO,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,,SI +++,SI +++,LE,SI +++,SI +++,LE,LO,SI +++,SI +++,LE,SI +++,AUS,AUS,LE,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,NO ---,SI +++,SI +++,NO ---,SI +++,SI +++,SI +++,SI +++,SI +++,NO ---,SI +++,SI +++,LO,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,NO ---,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++
2021-12-17,28.0,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,***,SI +++,SI +++,AUS,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,LO,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,,SI +++,SI +++,LE,SI +++,SI +++,LE,LO,SI +++,SI +++,LE,SI +++,AUS,AUS,LE,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,NO ---,SI +++,SI +++,NO ---,SI +++,SI +++,SI +++,SI +++,SI +++,NO ---,SI +++,SI +++,LO,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,NO ---,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++
2021-12-17,29.0,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,***,SI +++,SI +++,AUS,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,ABST.,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,LO,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,,SI +++,SI +++,LE,SI +++,SI +++,LE,LO,SI +++,SI +++,LE,SI +++,AUS,AUS,LE,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SINRES,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,ABST.,SI +++,SI +++,LO,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,ABST.,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++
2021-12-17,30.0,NO ---,NO ---,NO ---,SI +++,NO ---,NO ---,***,NO ---,NO ---,AUS,NO ---,AUS,NO ---,SI +++,NO ---,NO ---,SI +++,SI +++,SI +++,AUS,NO ---,NO ---,NO ---,NO ---,SINRES,SI +++,NO ---,NO ---,NO ---,SI +++,NO ---,SI +++,NO ---,NO ---,SI +++,SI +++,NO ---,SI +++,NO ---,NO ---,SI +++,NO ---,NO ---,AUS,LO,NO ---,NO ---,NO ---,LO,NO ---,NO ---,SI +++,NO ---,NO ---,SI +++,,NO ---,NO ---,LE,NO ---,NO ---,LE,LO,NO ---,NO ---,LE,SI +++,AUS,AUS,LE,NO ---,NO ---,NO ---,NO ---,SI +++,NO ---,SI +++,NO ---,NO ---,NO ---,SI +++,NO ---,NO ---,NO ---,NO ---,NO ---,NO ---,NO ---,SI +++,SI +++,NO ---,SI +++,NO ---,SI +++,NO ---,LO,NO ---,AUS,SI +++,SI +++,NO ---,NO ---,SI +++,SI +++,SI +++,SI +++,NO ---,LO,NO ---,NO ---,NO ---,SI +++,SI +++,AUS,SI +++,NO ---,NO ---,SI +++,SI +++,SI +++,SI +++,NO ---,NO ---,AUS,NO ---,NO ---,SI +++,AUS,NO ---,NO ---,SI +++
2021-12-21,1.0,SI +++,SI +++,SI +++,NO ---,SI +++,SI +++,***,NO ---,SI +++,AUS,AUS,ABST.,SI +++,NO ---,SI +++,SI +++,NO ---,AUS,SINRES,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,NO ---,SI +++,SI +++,SI +++,LO,SI +++,NO ---,SI +++,SI +++,NO ---,NO ---,SI +++,NO ---,SI +++,SI +++,NO ---,ABST.,SI +++,NO ---,SI +++,SI +++,NO ---,SI +++,NO ---,SI +++,SI +++,NO ---,SI +++,SI +++,NO ---,,SI +++,SI +++,SI +++,SI +++,SI +++,LE,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,ABST.,LE,SI +++,SI +++,NO ---,NO ---,AUS,SI +++,NO ---,ABST.,SI +++,SI +++,NO ---,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,NO ---,NO ---,SI +++,NO ---,SI +++,NO ---,ABST.,NO ---,ABST.,NO ---,NO ---,NO ---,SI +++,SI +++,AUS,SI +++,NO ---,NO ---,SI +++,SI +++,AUS,NO ---,SI +++,NO ---,NO ---,NO ---,NO ---,SI +++,SI +++,SI +++,NO ---,NO ---,NO ---,SI +++,AUS,AUS,SI +++,ABST.,SI +++,NO ---,SI +++,SI +++,SI +++
2021-12-21,2.0,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,***,SI +++,AUS,AUS,AUS,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,AUS,AUS,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,ABST.,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,AUS,SI +++,,SI +++,SI +++,SI +++,SI +++,SI +++,LE,SI +++,SI +++,SI +++,SI +++,AUS,AUS,ABST.,LE,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++
2021-12-21,3.0,NO ---,NO ---,NO ---,SI +++,NO ---,NO ---,***,SI +++,NO ---,AUS,AUS,NO ---,NO ---,SI +++,NO ---,NO ---,SI +++,AUS,AUS,AUS,NO ---,NO ---,NO ---,NO ---,NO ---,SI +++,NO ---,NO ---,NO ---,LO,NO ---,SI +++,NO ---,NO ---,SI +++,SI +++,NO ---,SI +++,NO ---,NO ---,SI +++,NO ---,NO ---,SI +++,NO ---,NO ---,SI +++,NO ---,SI +++,NO ---,NO ---,SI +++,NO ---,NO ---,SI +++,,NO ---,NO ---,NO ---,ABST.,NO ---,LE,NO ---,NO ---,NO ---,NO ---,AUS,NO ---,ABST.,LE,NO ---,NO ---,SI +++,SI +++,AUS,NO ---,SI +++,SI +++,NO ---,NO ---,SI +++,NO ---,NO ---,NO ---,NO ---,NO ---,NO ---,NO ---,SI +++,SI +++,NO ---,SI +++,NO ---,SI +++,SI +++,SI +++,NO ---,SI +++,SI +++,SI +++,NO ---,NO ---,AUS,SI +++,SI +++,SI +++,NO ---,NO ---,AUS,SI +++,NO ---,SI +++,SI +++,SI +++,SI +++,NO ---,NO ---,NO ---,SI +++,SI +++,AUS,NO ---,AUS,AUS,NO ---,ABST.,NO ---,NO ---,NO ---,ABST.,NO ---
2022-01-12,1.0,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,***,SI +++,SI +++,NO ---,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,NO ---,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,AUS,,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,AUS,SI +++,SI +++,AUS,SI +++,SI +++,LO,SI +++,SI +++,SI +++,NO ---,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,AUS
2022-01-12,2.0,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,***,SI +++,SI +++,NO ---,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,NO ---,NO ---,SI +++,SI +++,SI +++,SI +++,NO ---,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,NO ---,NO ---,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,AUS,NO ---,SI +++,SI +++,SI +++,AUS,,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,NO ---,SI +++,SI +++,SI +++,SI +++,SI +++,NO ---,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,NO ---,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,AUS,NO ---,SI +++,AUS,SI +++,SI +++,LO,SI +++,SI +++,SI +++,NO ---,ABST.,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,AUS
2022-01-12,3.0,SI +++,SI +++,SI +++,SI +++,NO ---,SI +++,***,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,,SI +++,SI +++,SI +++,SI +++,SI +++,LE,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,NO ---,SI +++,SI +++,SI +++,AUS,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,NO ---,SI +++,SI +++,SI +++,SI +++,AUS,ABST.,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,NO ---,SI +++,SI +++,SI +++,LO
2022-01-12,4.0,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,***,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,,SI +++,SI +++,SI +++,SI +++,SI +++,LE,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,LO,AUS,SI +++,SI +++,AUS,SI +++,SI +++,AUS,LO,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,LO,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,LO
2022-01-12,5.0,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,***,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,,SI +++,SI +++,SI +++,SI +++,SI +++,LE,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,LO,AUS,SI +++,SI +++,AUS,SI +++,SI +++,AUS,LO,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,LO,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,LO
2022-01-12,6.0,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,***,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,,SI +++,SI +++,SI +++,SI +++,SI +++,LE,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,AUS,SI +++,SI +++,AUS,SI +++,SI +++,SI +++,LO,SI +++,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,LO,LO,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++,SI +++
